                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                 1.3484,                 2.9223,                 2.1086,                 1.6721,                0.31316,                0.36241,                 0.2899,                0.17812,                 0.1874,                0.12914,                0.10074,                0.04188,                 1.2923,                 2.4806,                 1.9595,                  1.763,              0.0048025,              0.0048025,              0.0048025
                    107,                  1.347,                 2.9025,                 2.1043,                 1.6727,                0.30721,                0.36503,                0.28939,                0.17841,                0.19197,                0.12533,                0.10043,                0.04196,                 1.2925,                 2.4829,                 1.9581,                 1.7635,               0.004753,               0.004753,               0.004753
                    108,                 1.3491,                 2.9055,                 2.0999,                 1.6767,                0.31324,                0.36575,                0.29104,                0.17959,                0.20515,                0.12505,                 0.1021,                0.04249,                 1.2917,                 2.4821,                 1.9563,                 1.7632,              0.0047035,              0.0047035,              0.0047035
                    109,                  1.335,                 2.8865,                 2.0735,                  1.664,                 0.3112,                0.36882,                0.29185,                0.17987,                0.21459,                0.12227,                0.10337,                0.04288,                 1.2917,                 2.4812,                 1.9566,                 1.7624,               0.004654,               0.004654,               0.004654
                    110,                 1.3324,                 2.8883,                 2.0603,                 1.6615,                0.31593,                0.36975,                0.29243,                0.18068,                0.20701,                0.12566,                0.10342,                0.04285,                  1.293,                 2.4797,                 1.9532,                 1.7625,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.3368,                 2.8929,                 2.0721,                 1.6619,                 0.3142,                0.36821,                0.29367,                 0.1817,                0.19497,                0.12729,                0.10328,                0.04307,                 1.2925,                 2.4783,                 1.9493,                 1.7617,               0.004555,               0.004555,               0.004555
                    112,                 1.3432,                 2.9065,                 2.0717,                 1.6678,                 0.3141,                0.37044,                0.29449,                0.18277,                0.19857,                0.12477,                0.10315,                 0.0433,                 1.2927,                  2.478,                 1.9485,                 1.7617,              0.0045055,              0.0045055,              0.0045055
                    113,                  1.322,                 2.8879,                 2.0204,                 1.6492,                0.31711,                0.36604,                0.29452,                 0.1827,                0.19465,                 0.1266,                0.10303,                0.04314,                 1.2912,                 2.4773,                 1.9453,                 1.7612,               0.004456,               0.004456,               0.004456
                    114,                 1.3309,                 2.8846,                 2.0179,                 1.6528,                0.31507,                0.37046,                0.29464,                0.18269,                0.19666,                0.12617,                0.10315,                0.04336,                 1.2909,                 2.4765,                 1.9454,                 1.7616,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.3325,                 2.8903,                 2.0304,                 1.6566,                0.31561,                0.36808,                0.29503,                0.18301,                0.19459,                0.12852,                0.10365,                0.04339,                 1.2904,                  2.477,                 1.9464,                 1.7614,               0.004357,               0.004357,               0.004357
                    116,                 1.3217,                 2.8694,                 2.0155,                 1.6475,                0.31368,                0.36767,                0.29438,                0.18281,                0.19254,                0.13012,                0.10452,                0.04344,                 1.2904,                  2.478,                 1.9462,                 1.7617,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.3216,                 2.8625,                  2.017,                 1.6471,                0.31733,                0.36797,                 0.2961,                0.18402,                0.20013,                0.12834,                0.10508,                0.04366,                 1.2902,                 2.4781,                 1.9477,                 1.7617,               0.004258,               0.004258,               0.004258
                    118,                 1.3193,                 2.8779,                  1.999,                 1.6448,                0.31835,                 0.3646,                0.29603,                0.18403,                0.20051,                0.12701,                0.10584,                0.04364,                 1.2901,                  2.478,                  1.946,                 1.7623,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.3202,                 2.8752,                  1.993,                 1.6463,                0.32663,                0.36329,                0.29774,                0.18474,                0.21246,                0.12579,                0.10615,                0.04363,                 1.2889,                 2.4768,                 1.9428,                 1.7609,               0.004159,               0.004159,               0.004159
                    120,                 1.3176,                 2.8623,                 1.9802,                 1.6446,                0.32469,                0.36414,                0.29829,                0.18525,                0.21794,                0.12477,                 0.1059,                0.04379,                 1.2879,                 2.4762,                 1.9412,                 1.7606,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.3093,                 2.8543,                 1.9721,                 1.6356,                0.32689,                0.36315,                0.29877,                0.18501,                0.21461,                0.12494,                0.10569,                0.04383,                 1.2871,                 2.4761,                 1.9401,                   1.76,                0.00406,                0.00406,                0.00406
                    122,                 1.3107,                 2.8681,                 1.9735,                 1.6393,                 0.3265,                0.36532,                0.29978,                0.18596,                0.21383,                0.12463,                0.10602,                0.04422,                 1.2863,                 2.4761,                 1.9395,                 1.7596,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.3196,                 2.8757,                 1.9838,                 1.6452,                0.32758,                0.36489,                0.29997,                0.18637,                 0.2102,                0.12698,                0.10619,                0.04428,                 1.2845,                 2.4752,                 1.9381,                 1.7588,               0.003961,               0.003961,               0.003961
                    124,                 1.3053,                 2.8547,                   1.96,                 1.6321,                0.32992,                0.36288,                0.30132,                 0.1871,                0.20852,                0.12834,                 0.1064,                0.04449,                 1.2832,                 2.4757,                 1.9367,                 1.7579,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.3095,                 2.8585,                 1.9475,                 1.6345,                0.32759,                0.36919,                0.30141,                0.18739,                0.20348,                0.12958,                 0.1061,                 0.0445,                 1.2826,                 2.4763,                 1.9361,                 1.7572,               0.003862,               0.003862,               0.003862
                    126,                 1.2953,                 2.8245,                 1.9254,                 1.6265,                0.33253,                0.36387,                0.30144,                0.18765,                0.20329,                0.12918,                0.10622,                0.04441,                 1.2825,                  2.477,                 1.9355,                 1.7578,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.2994,                 2.8416,                  1.941,                 1.6317,                0.32826,                0.36671,                 0.3017,                0.18777,                0.19784,                0.13141,                0.10657,                0.04465,                 1.2829,                 2.4784,                 1.9359,                  1.758,               0.003763,               0.003763,               0.003763
                    128,                 1.2989,                 2.8347,                 1.9278,                 1.6266,                0.32752,                0.36526,                0.30263,                 0.1886,                0.19733,                0.13158,                0.10714,                0.04469,                 1.2832,                 2.4798,                 1.9347,                 1.7585,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.2999,                 2.8406,                 1.9286,                 1.6277,                0.32642,                0.36665,                0.30308,                0.18867,                0.19458,                0.13172,                0.10727,                0.04446,                 1.2831,                 2.4796,                 1.9343,                 1.7587,               0.003664,               0.003664,               0.003664
                    130,                  1.292,                 2.8163,                  1.904,                 1.6205,                0.32288,                0.37036,                0.30318,                0.18884,                0.19879,                0.13099,                 0.1069,                0.04433,                 1.2831,                 2.4789,                 1.9338,                 1.7591,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.2799,                 2.8389,                 1.8843,                 1.6103,                 0.3294,                0.37553,                 0.3033,                0.18894,                0.19734,                0.13174,                0.10644,                 0.0444,                 1.2835,                 2.4789,                 1.9334,                 1.7596,               0.003565,               0.003565,               0.003565
                    132,                 1.2954,                 2.8272,                 1.8988,                 1.6221,                0.33122,                0.37497,                0.30357,                0.18908,                 0.1979,                0.13101,                0.10722,                0.04458,                 1.2827,                  2.479,                 1.9331,                 1.7593,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.2869,                 2.8379,                 1.8872,                 1.6162,                0.32931,                0.37742,                 0.3038,                0.18932,                0.19945,                0.13106,                0.10739,                0.04468,                 1.2823,                 2.4788,                  1.932,                 1.7591,               0.003466,               0.003466,               0.003466
                    134,                 1.2802,                 2.8028,                 1.8576,                 1.6127,                0.33339,                0.37407,                0.30415,                0.18984,                0.20078,                0.13121,                0.10768,                0.04487,                 1.2826,                 2.4785,                  1.932,                   1.76,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.2737,                 2.8107,                 1.8625,                 1.6041,                0.33285,                0.37416,                0.30354,                0.18941,                0.20319,                0.13001,                 0.1071,                0.04475,                 1.2828,                 2.4776,                 1.9315,                 1.7608,               0.003367,               0.003367,               0.003367
                    136,                 1.2765,                  2.826,                 1.8541,                 1.6096,                0.33291,                0.37426,                0.30391,                0.18974,                0.18972,                0.13512,                0.10719,                0.04485,                 1.2828,                 2.4786,                 1.9317,                 1.7613,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.2781,                  2.796,                 1.8463,                 1.6085,                0.33437,                0.37187,                 0.3038,                0.18932,                0.18407,                0.13874,                0.10692,                0.04495,                 1.2834,                 2.4792,                 1.9319,                 1.7617,               0.003268,               0.003268,               0.003268
                    138,                 1.2743,                 2.8002,                 1.8334,                 1.6073,                0.33844,                0.36933,                0.30362,                 0.1895,                0.18185,                0.13981,                0.10659,                0.04469,                 1.2835,                 2.4795,                 1.9321,                 1.7618,              0.0032185,              0.0032185,              0.0032185
                    139,                  1.266,                 2.7844,                 1.8263,                 1.6012,                0.33743,                0.36932,                0.30375,                0.18954,                0.18218,                0.14002,                0.10617,                0.04469,                 1.2837,                 2.4795,                 1.9326,                 1.7621,               0.003169,               0.003169,               0.003169
                    140,                 1.2715,                 2.7972,                 1.8419,                 1.6051,                0.33377,                0.37312,                0.30386,                0.18956,                 0.1835,                0.13955,                0.10611,                0.04458,                 1.2837,                 2.4804,                 1.9331,                 1.7626,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.2641,                 2.7995,                 1.8213,                 1.5947,                0.33436,                0.37228,                0.30377,                0.18949,                0.17429,                 0.1477,                0.10656,                0.04478,                 1.2835,                   2.48,                 1.9329,                 1.7627,                0.00307,                0.00307,                0.00307
                    142,                 1.2568,                 2.7895,                 1.8059,                  1.592,                0.33503,                 0.3719,                0.30405,                0.18951,                0.17344,                0.14762,                0.10654,                0.04473,                 1.2837,                 2.4802,                 1.9337,                 1.7632,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.2548,                 2.7891,                  1.799,                  1.586,                 0.3353,                0.37174,                0.30377,                0.18957,                0.17805,                0.14309,                 0.1067,                0.04466,                 1.2835,                 2.4805,                 1.9344,                 1.7635,               0.002971,               0.002971,               0.002971
                    144,                 1.2638,                 2.7923,                 1.7884,                 1.5967,                0.33471,                0.37117,                0.30347,                0.18955,                0.17852,                0.14388,                0.10612,                0.04435,                 1.2838,                 2.4811,                 1.9351,                 1.7647,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.2622,                 2.7612,                 1.7829,                 1.5978,                0.34105,                0.36598,                0.30333,                0.18944,                0.17651,                0.14416,                0.10604,                 0.0444,                 1.2843,                 2.4816,                 1.9358,                 1.7653,               0.002872,               0.002872,               0.002872
                    146,                 1.2572,                 2.7723,                 1.7811,                 1.5897,                0.33638,                0.36981,                0.30326,                0.18968,                0.17416,                0.14688,                0.10612,                0.04432,                 1.2842,                 2.4816,                 1.9364,                 1.7653,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.2542,                  2.774,                 1.7843,                 1.5895,                0.33483,                0.37549,                0.30367,                0.19007,                0.17609,                0.14638,                0.10633,                0.04436,                 1.2842,                 2.4819,                  1.936,                 1.7656,               0.002773,               0.002773,               0.002773
                    148,                 1.2559,                 2.7666,                 1.7727,                 1.5858,                0.33283,                0.37772,                0.30392,                 0.1899,                0.17826,                0.14441,                0.10591,                0.04433,                 1.2836,                 2.4821,                 1.9362,                 1.7653,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.2427,                 2.7441,                 1.7431,                 1.5773,                0.33545,                0.37376,                0.30399,                0.19021,                0.17814,                0.14446,                0.10609,                 0.0444,                 1.2838,                 2.4829,                 1.9369,                 1.7659,               0.002674,               0.002674,               0.002674
                    150,                 1.2474,                 2.7659,                 1.7417,                 1.5801,                0.33617,                0.37265,                 0.3043,                0.19045,                0.17738,                0.14482,                0.10616,                0.04443,                 1.2835,                 2.4827,                 1.9373,                 1.7656,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.2396,                 2.7577,                  1.757,                 1.5754,                0.33716,                0.37185,                0.30423,                 0.1905,                0.17767,                0.14468,                 0.1061,                0.04446,                 1.2836,                 2.4833,                 1.9375,                 1.7659,               0.002575,               0.002575,               0.002575
                    152,                 1.2409,                 2.7533,                 1.7401,                 1.5781,                0.33714,                0.37095,                0.30427,                0.19058,                0.17767,                0.14469,                0.10592,                0.04429,                 1.2838,                 2.4835,                 1.9373,                 1.7665,              0.0025255,              0.0025255,              0.0025255
                    153,                  1.243,                 2.7561,                  1.749,                 1.5787,                0.33811,                0.37316,                0.30442,                0.19078,                0.17637,                0.14486,                0.10605,                0.04436,                 1.2843,                 2.4836,                 1.9381,                 1.7674,               0.002476,               0.002476,               0.002476
                    154,                 1.2257,                 2.7196,                 1.6985,                 1.5659,                0.33938,                0.37459,                0.30479,                0.19099,                0.17882,                0.14296,                0.10601,                0.04436,                 1.2846,                 2.4842,                 1.9378,                 1.7682,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.2317,                 2.7309,                  1.699,                 1.5667,                  0.339,                0.37643,                0.30494,                0.19095,                 0.1796,                0.14306,                0.10605,                0.04462,                 1.2849,                 2.4847,                 1.9386,                 1.7687,               0.002377,               0.002377,               0.002377
                    156,                 1.2306,                 2.7317,                 1.7045,                 1.5684,                0.33824,                0.37735,                0.30493,                0.19104,                0.18089,                0.14254,                0.10637,                0.04474,                 1.2851,                 2.4852,                  1.939,                 1.7693,              0.0023275,              0.0023275,              0.0023275
                    157,                  1.229,                  2.755,                 1.6996,                 1.5686,                0.33939,                 0.3756,                0.30483,                0.19125,                0.18219,                0.14205,                0.10642,                0.04478,                 1.2857,                 2.4853,                 1.9392,                 1.7698,               0.002278,               0.002278,               0.002278
                    158,                 1.2333,                 2.7275,                 1.6971,                 1.5691,                0.34113,                0.37113,                0.30493,                0.19148,                0.18394,                0.14097,                0.10638,                0.04479,                 1.2857,                 2.4856,                 1.9396,                 1.7702,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.2166,                 2.7285,                 1.6667,                 1.5554,                0.34229,                0.36892,                0.30507,                0.19167,                0.18436,                0.13965,                0.10652,                0.04486,                 1.2856,                  2.486,                 1.9391,                 1.7706,               0.002179,               0.002179,               0.002179
                    160,                 1.2156,                 2.7156,                 1.6627,                 1.5525,                0.34255,                0.37036,                0.30585,                0.19214,                0.18647,                0.13977,                0.10657,                0.04498,                 1.2856,                 2.4862,                 1.9392,                 1.7712,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.2182,                 2.7207,                 1.6665,                 1.5566,                0.34316,                0.37048,                0.30608,                0.19219,                0.18794,                0.13971,                0.10685,                 0.0451,                 1.2856,                 2.4863,                 1.9391,                 1.7711,                0.00208,                0.00208,                0.00208
                    162,                 1.2175,                 2.7272,                 1.6654,                 1.5541,                0.34267,                0.37007,                0.30603,                0.19219,                0.18862,                0.13952,                0.10672,                0.04494,                 1.2855,                 2.4865,                 1.9398,                  1.771,              0.0020305,              0.0020305,              0.0020305
                    163,                  1.214,                 2.7245,                 1.6572,                  1.554,                0.34202,                0.36988,                0.30527,                0.19186,                0.18834,                0.13989,                0.10654,                0.04489,                  1.286,                 2.4873,                 1.9405,                 1.7717,               0.001981,               0.001981,               0.001981
                    164,                 1.2155,                 2.7247,                 1.6644,                 1.5526,                0.34197,                0.37119,                0.30568,                0.19205,                0.18845,                0.14012,                0.10666,                0.04495,                 1.2861,                 2.4876,                 1.9411,                 1.7721,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.2082,                 2.7249,                 1.6426,                 1.5471,                0.34043,                0.37347,                0.30593,                0.19215,                0.18842,                0.14009,                 0.1068,                 0.0449,                 1.2862,                 2.4874,                 1.9417,                 1.7723,               0.001882,               0.001882,               0.001882
                    166,                 1.2066,                 2.7108,                 1.6455,                 1.5483,                0.33882,                0.37604,                0.30633,                0.19252,                0.18893,                0.14118,                0.10725,                0.04503,                 1.2867,                 2.4874,                  1.942,                 1.7728,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.1986,                 2.6931,                 1.6172,                 1.5387,                0.32971,                  0.377,                0.30685,                0.19279,                0.18795,                0.14161,                0.10736,                0.04507,                 1.2872,                 2.4879,                 1.9427,                 1.7735,               0.001783,               0.001783,               0.001783
                    168,                 1.2027,                 2.6911,                 1.6256,                 1.5437,                0.32867,                0.37831,                0.30679,                 0.1926,                0.18903,                0.14127,                 0.1075,                0.04502,                 1.2874,                 2.4881,                 1.9433,                  1.774,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.1954,                  2.687,                 1.6099,                 1.5382,                0.32873,                0.37812,                0.30691,                0.19276,                 0.1886,                0.14038,                0.10723,                0.04497,                 1.2878,                 2.4876,                 1.9436,                 1.7744,               0.001684,               0.001684,               0.001684
                    170,                  1.199,                 2.6891,                 1.6032,                 1.5359,                0.32927,                0.37691,                0.30685,                0.19287,                 0.1885,                0.14047,                0.10759,                0.04508,                  1.288,                 2.4876,                 1.9441,                 1.7746,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.1949,                  2.679,                 1.5989,                 1.5378,                0.32871,                0.37532,                0.30631,                0.19289,                0.18816,                0.14067,                0.10737,                0.04522,                 1.2879,                 2.4878,                 1.9444,                 1.7746,               0.001585,               0.001585,               0.001585
                    172,                 1.1992,                 2.6824,                 1.5798,                 1.5404,                0.32999,                0.37169,                0.30673,                0.19299,                0.18874,                0.14001,                0.10752,                0.04521,                 1.2881,                 2.4878,                 1.9454,                 1.7748,              0.0015355,              0.0015355,              0.0015355
                    173,                  1.189,                 2.6647,                 1.5725,                 1.5314,                0.32958,                0.37398,                0.30704,                0.19317,                0.18879,                0.14323,                0.10804,                0.04523,                 1.2883,                 2.4885,                 1.9461,                 1.7752,               0.001486,               0.001486,               0.001486
                    174,                 1.1814,                 2.6605,                 1.5634,                 1.5245,                0.32945,                0.37464,                0.30692,                0.19336,                0.18893,                0.14088,                0.10856,                0.04535,                 1.2887,                  2.489,                 1.9471,                  1.776,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.1872,                 2.6834,                 1.5714,                 1.5271,                0.33018,                0.37467,                0.30711,                0.19331,                0.18987,                0.14055,                0.10854,                0.04534,                 1.2889,                 2.4893,                 1.9474,                 1.7762,               0.001387,               0.001387,               0.001387
                    176,                 1.1745,                 2.6574,                 1.5505,                 1.5179,                0.33141,                0.37482,                0.30778,                0.19414,                0.19157,                0.14098,                0.10862,                0.04536,                 1.2891,                 2.4899,                 1.9477,                 1.7763,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.1791,                  2.658,                  1.555,                 1.5229,                0.33189,                 0.3735,                0.30808,                0.19443,                0.19193,                 0.1401,                0.10853,                0.04531,                 1.2895,                 2.4901,                 1.9482,                 1.7768,               0.001288,               0.001288,               0.001288
                    178,                 1.1751,                 2.6679,                 1.5443,                 1.5182,                0.33339,                0.37233,                0.30828,                0.19439,                0.19187,                0.14133,                0.10867,                0.04541,                 1.2895,                 2.4906,                 1.9488,                 1.7772,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.1764,                 2.6677,                 1.5374,                 1.5194,                0.33639,                 0.3687,                0.30823,                0.19448,                0.18981,                0.14227,                0.10825,                0.04547,                   1.29,                 2.4911,                 1.9494,                  1.778,               0.001189,               0.001189,               0.001189
                    180,                 1.1638,                 2.6457,                 1.5205,                 1.5099,                 0.3362,                0.36919,                0.30831,                0.19477,                0.18948,                0.14275,                0.10865,                0.04559,                 1.2906,                 2.4914,                   1.95,                 1.7789,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.1739,                 2.6589,                 1.5316,                 1.5173,                0.33672,                0.37047,                 0.3089,                0.19484,                0.18094,                0.14675,                0.10879,                0.04551,                 1.2908,                 2.4916,                 1.9504,                  1.779,                0.00109,                0.00109,                0.00109
                    182,                 1.1722,                  2.638,                 1.5247,                 1.5164,                0.33587,                0.37049,                0.30843,                0.19484,                 0.1809,                0.14769,                0.10909,                0.04554,                 1.2914,                 2.4919,                 1.9514,                 1.7799,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.1668,                 2.6491,                 1.5182,                 1.5074,                0.33552,                0.36984,                0.30859,                0.19507,                0.18119,                0.14787,                0.10897,                0.04565,                 1.2917,                 2.4926,                 1.9519,                 1.7802,               0.000991,               0.000991,               0.000991
                    184,                 1.1644,                 2.6431,                 1.5088,                 1.5096,                0.33649,                0.37015,                0.30905,                 0.1953,                 0.1821,                0.14797,                0.10908,                0.04562,                 1.2918,                 2.4932,                 1.9524,                 1.7804,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.1658,                 2.6742,                 1.5162,                 1.5086,                0.33551,                0.37116,                0.30879,                0.19501,                0.18253,                0.14752,                0.10847,                0.04538,                 1.2921,                 2.4933,                 1.9534,                 1.7808,               0.000892,               0.000892,               0.000892
                    186,                 1.1665,                 2.6409,                 1.5043,                  1.513,                 0.3372,                0.36936,                0.30889,                0.19502,                0.18247,                 0.1482,                0.10853,                0.04541,                 1.2927,                 2.4941,                 1.9542,                 1.7814,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.1597,                 2.6296,                 1.4811,                 1.5033,                0.33531,                0.37139,                0.30918,                0.19517,                0.18242,                 0.1484,                0.10864,                0.04544,                 1.2932,                 2.4945,                 1.9551,                 1.7822,               0.000793,               0.000793,               0.000793
                    188,                 1.1599,                 2.6298,                   1.49,                 1.5042,                0.33687,                0.36936,                0.30929,                0.19533,                0.18345,                0.14814,                0.10866,                0.04553,                 1.2937,                  2.495,                 1.9561,                 1.7829,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.1489,                 2.6309,                 1.4818,                 1.4953,                0.33641,                0.37057,                0.30937,                0.19533,                0.18296,                0.14793,                 0.1087,                0.04557,                 1.2945,                 2.4954,                 1.9566,                 1.7838,               0.000694,               0.000694,               0.000694
                    190,                 1.1541,                 2.6217,                 1.4683,                 1.4994,                 0.3373,                0.36933,                0.30948,                0.19531,                0.18174,                0.14941,                0.10874,                0.04553,                  1.295,                  2.496,                 1.9576,                 1.7845,              0.0006445,              0.0006445,              0.0006445
                    191,                0.96232,                 2.0936,                 1.0321,                   1.48,                0.33791,                0.36971,                0.30962,                 0.1955,                0.18319,                0.14895,                0.10859,                0.04552,                 1.2948,                 2.4962,                 1.9582,                 1.7844,               0.000595,               0.000595,               0.000595
                    192,                0.92893,                 2.0534,                0.97159,                 1.4499,                0.33879,                0.36773,                0.30986,                0.19578,                0.18346,                0.14874,                0.10888,                 0.0456,                 1.2946,                 2.4966,                 1.9587,                 1.7843,              0.0005455,              0.0005455,              0.0005455
                    193,                0.92662,                 2.0499,                0.96067,                 1.4468,                0.34165,                0.36596,                0.31047,                0.19603,                 0.1841,                0.14897,                0.10886,                0.04569,                 1.2943,                 2.4963,                 1.9594,                 1.7841,               0.000496,               0.000496,               0.000496
                    194,                0.91758,                 2.0447,                0.94182,                 1.4408,                0.34191,                0.36569,                0.31047,                0.19601,                0.18412,                0.14933,                0.10881,                0.04569,                  1.294,                 2.4962,                 1.9599,                 1.7842,              0.0004465,              0.0004465,              0.0004465
                    195,                0.90326,                 2.0291,                 0.9244,                 1.4276,                0.34129,                0.36616,                0.31091,                0.19628,                0.18324,                0.14978,                0.10896,                0.04575,                 1.2936,                 2.4959,                 1.9605,                 1.7841,               0.000397,               0.000397,               0.000397
                    196,                0.89868,                  2.024,                0.91323,                 1.4256,                0.34093,                 0.3681,                0.31052,                0.19602,                0.18291,                0.14895,                0.10914,                0.04571,                 1.2935,                 2.4964,                 1.9606,                 1.7844,              0.0003475,              0.0003475,              0.0003475
                    197,                0.90089,                 2.0306,                0.90909,                 1.4276,                0.34153,                0.36759,                0.31067,                0.19635,                0.18284,                0.14915,                 0.1094,                0.04571,                 1.2929,                 2.4962,                 1.9609,                 1.7842,               0.000298,               0.000298,               0.000298
                    198,                0.89812,                 2.0179,                0.90451,                 1.4226,                 0.3417,                0.36883,                0.31075,                0.19657,                0.18335,                0.14867,                0.10948,                0.04592,                 1.2925,                 2.4961,                 1.9617,                 1.7842,              0.0002485,              0.0002485,              0.0002485
                    199,                 0.8909,                 2.0168,                0.89474,                 1.4187,                 0.3412,                0.36895,                0.31132,                0.19694,                0.18401,                 0.1482,                 0.1094,                0.04584,                 1.2927,                 2.4961,                 1.9626,                 1.7851,               0.000199,               0.000199,               0.000199
                    200,                0.88682,                 2.0025,                 0.8861,                 1.4116,                0.34196,                0.36896,                0.31143,                0.19707,                 0.1847,                0.14883,                0.11001,                0.04591,                 1.2926,                 2.4958,                 1.9629,                 1.7853,              0.0001495,              0.0001495,              0.0001495
